x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
469.1121130434542,364.53728664394896,348.43052088048665,366.967370481073,503.9268454750883,310.7735299266473,479.93150233688647,267.37206925161803,314.1232776549721,598.1645098422022
469.1121130434542,364.53728664394896,348.43052088048665,366.967370481073,503.9268454750883,310.7735299266473,479.93150233688647,267.37206925161803,314.1232776549721,598.1645098422022
469.1121130434542,364.53728664394896,348.43052088048665,366.967370481073,503.9268454750883,310.7735299266473,479.93150233688647,267.37206925161803,314.1232776549721,598.1645098422022
469.1121130434542,364.53728664394896,348.43052088048665,366.967370481073,503.9268454750883,310.7735299266473,479.93150233688647,267.37206925161803,314.1232776549721,598.1645098422022
469.1121130434542,364.53728664394896,348.43052088048665,366.967370481073,503.9268454750883,310.7735299266473,479.93150233688647,267.37206925161803,314.1232776549721,598.1645098422022
469.1121130434542,364.53728664394896,348.43052088048665,366.967370481073,503.9268454750883,310.7735299266473,479.93150233688647,267.37206925161803,314.1232776549721,598.1645098422022
469.1121130434542,364.53728664394896,348.43052088048665,366.967370481073,503.9268454750883,310.7735299266473,479.93150233688647,267.37206925161803,314.1232776549721,598.1645098422022
469.1121130434542,364.53728664394896,348.43052088048665,366.967370481073,503.9268454750883,310.7735299266473,479.93150233688647,267.37206925161803,314.1232776549721,598.1645098422022
469.1121130434542,364.53728664394896,348.43052088048665,366.967370481073,503.9268454750883,310.7735299266473,479.93150233688647,267.37206925161803,314.1232776549721,598.1645098422022
469.1121130434542,364.53728664394896,348.43052088048665,366.967370481073,503.9268454750883,310.7735299266473,479.93150233688647,267.37206925161803,314.1232776549721,598.1645098422022
469.1121130434542,364.53728664394896,348.43052088048665,366.967370481073,503.9268454750883,310.7735299266473,479.93150233688647,267.37206925161803,314.1232776549721,598.1645098422022
469.1121130434542,364.53728664394896,348.43052088048665,366.967370481073,503.9268454750883,310.7735299266473,479.93150233688647,267.37206925161803,314.1232776549721,598.1645098422022
469.1121130434542,364.53728664394896,348.43052088048665,366.967370481073,503.9268454750883,310.7735299266473,479.93150233688647,267.37206925161803,314.1232776549721,598.1645098422022
469.1121130434542,364.53728664394896,348.43052088048665,366.967370481073,503.9268454750883,310.7735299266473,479.93150233688647,267.37206925161803,314.1232776549721,598.1645098422022
469.1121130434542,364.53728664394896,348.43052088048665,366.967370481073,503.9268454750883,310.7735299266473,479.93150233688647,267.37206925161803,314.1232776549721,598.1645098422022
469.1121130434542,364.53728664394896,348.43052088048665,366.967370481073,503.9268454750883,310.7735299266473,479.93150233688647,267.37206925161803,314.1232776549721,598.1645098422022
469.1121130434542,364.53728664394896,348.43052088048665,366.967370481073,503.9268454750883,310.7735299266473,479.93150233688647,267.37206925161803,314.1232776549721,598.1645098422022
469.1121130434542,364.53728664394896,348.43052088048665,366.967370481073,503.9268454750883,310.7735299266473,479.93150233688647,267.37206925161803,314.1232776549721,598.1645098422022
469.1121130434542,364.53728664394896,348.43052088048665,366.967370481073,503.9268454750883,310.7735299266473,479.93150233688647,267.37206925161803,314.1232776549721,598.1645098422022
469.1121130434542,364.53728664394896,348.43052088048665,366.967370481073,503.9268454750883,310.7735299266473,479.93150233688647,267.37206925161803,314.1232776549721,598.1645098422022
469.1121130434542,364.53728664394896,348.43052088048665,366.967370481073,503.9268454750883,310.7735299266473,479.93150233688647,267.37206925161803,314.1232776549721,598.1645098422022
469.1121130434542,364.53728664394896,348.43052088048665,366.967370481073,503.9268454750883,310.7735299266473,479.93150233688647,267.37206925161803,314.1232776549721,598.1645098422022
469.1121130434542,364.53728664394896,348.43052088048665,366.967370481073,503.9268454750883,310.7735299266473,479.93150233688647,267.37206925161803,314.1232776549721,598.1645098422022
469.1121130434542,364.53728664394896,348.43052088048665,366.967370481073,503.9268454750883,310.7735299266473,479.93150233688647,267.37206925161803,314.1232776549721,598.1645098422022
