x1,x2,x3,x4,x5
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.021527777777777778,0.0798611111111111,0.025694444444444443,0.075,0.06875
0.13333333333333333,0.19305555555555556,0.13194444444444445,0.17430555555555555,0.13194444444444445
0.11597222222222223,0.12222222222222222,0.08611111111111111,0.11944444444444445,0.10902777777777778
0.125,0.15069444444444444,0.10902777777777778,0.1763888888888889,0.11875
0.052083333333333336,0.04861111111111111,0.04861111111111111,0.052083333333333336,0.04861111111111111
0.0,0.0,0.0,0.010416666666666666,0.0
0.02638888888888889,0.03611111111111111,0.03611111111111111,0.03611111111111111,0.03611111111111111
0.09861111111111111,0.1361111111111111,0.1111111111111111,0.10972222222222222,0.12916666666666668
0.1388888888888889,0.13958333333333334,0.13680555555555557,0.1388888888888889,0.1375
0.049305555555555554,0.06319444444444444,0.05138888888888889,0.06111111111111111,0.05555555555555555
0.013888888888888888,0.013888888888888888,0.002777777777777778,0.013888888888888888,0.013888888888888888
0.23958333333333334,0.28194444444444444,0.20347222222222222,0.25555555555555554,0.22708333333333333
0.12291666666666666,0.2048611111111111,0.15347222222222223,0.18680555555555556,0.16319444444444445
0.16805555555555557,0.2013888888888889,0.19305555555555556,0.24930555555555556,0.2152777777777778
0.09513888888888888,0.09513888888888888,0.09652777777777778,0.14027777777777778,0.11736111111111111
0.2548611111111111,0.3145833333333333,0.2625,0.2722222222222222,0.26875
0.09305555555555556,0.10416666666666667,0.09305555555555556,0.09305555555555556,0.09305555555555556
0.01597222222222222,0.03958333333333333,0.029166666666666667,0.041666666666666664,0.050694444444444445
0.11597222222222223,0.12986111111111112,0.05763888888888889,0.12638888888888888,0.12638888888888888
0.003472222222222222,0.003472222222222222,0.003472222222222222,0.003472222222222222,0.003472222222222222
0.19305555555555556,0.19027777777777777,0.18472222222222223,0.18819444444444444,0.18819444444444444
0.225,0.24444444444444444,0.23472222222222222,0.25416666666666665,0.2388888888888889
0.019444444444444445,0.029861111111111113,0.025694444444444443,0.03333333333333333,0.02638888888888889
0.14930555555555555,0.20277777777777778,0.16875,0.17916666666666667,0.17291666666666666
0.0798611111111111,0.07916666666666666,0.07083333333333333,0.0798611111111111,0.07916666666666666
0.08472222222222223,0.08541666666666667,0.09861111111111111,0.11944444444444445,0.10694444444444444
0.13333333333333333,0.15,0.13819444444444445,0.1486111111111111,0.14930555555555555
0.13333333333333333,0.18819444444444444,0.11597222222222223,0.15902777777777777,0.12777777777777777
0.04097222222222222,0.050694444444444445,0.025694444444444443,0.05,0.03263888888888889
0.058333333333333334,0.04375,0.029166666666666667,0.05416666666666667,0.04513888888888889
0.0,0.0,0.0,0.0,0.0
0.12361111111111112,0.1284722222222222,0.11875,0.12777777777777777,0.1284722222222222
0.13055555555555556,0.13125,0.12986111111111112,0.16944444444444445,0.16805555555555557
0.1111111111111111,0.12152777777777778,0.11805555555555555,0.12291666666666666,0.11805555555555555
0.017361111111111112,0.02638888888888889,0.014583333333333334,0.02638888888888889,0.02638888888888889
0.20972222222222223,0.21458333333333332,0.18819444444444444,0.21458333333333332,0.21458333333333332
0.12152777777777778,0.12638888888888888,0.10347222222222222,0.11944444444444445,0.12569444444444444
0.23819444444444443,0.2569444444444444,0.22569444444444445,0.23958333333333334,0.23333333333333334
0.1840277777777778,0.17222222222222222,0.1798611111111111,0.18472222222222223,0.18055555555555555
0.043055555555555555,0.043055555555555555,0.034027777777777775,0.04583333333333333,0.043055555555555555
0.02361111111111111,0.02361111111111111,0.021527777777777778,0.03611111111111111,0.030555555555555555
0.1451388888888889,0.14722222222222223,0.14722222222222223,0.16527777777777777,0.14097222222222222
0.17777777777777778,0.20972222222222223,0.16666666666666666,0.18958333333333333,0.18958333333333333
0.21805555555555556,0.21944444444444444,0.20069444444444445,0.2326388888888889,0.22777777777777777
0.15208333333333332,0.14583333333333334,0.15486111111111112,0.15208333333333332,0.1423611111111111
0.18819444444444444,0.21875,0.15555555555555556,0.20694444444444443,0.20694444444444443
0.06805555555555555,0.07708333333333334,0.06041666666666667,0.09652777777777778,0.07361111111111111
0.07361111111111111,0.0875,0.07083333333333333,0.075,0.07152777777777777
0.12291666666666666,0.13819444444444445,0.10277777777777777,0.11527777777777778,0.12291666666666666
0.07777777777777778,0.09027777777777778,0.06458333333333334,0.10138888888888889,0.09861111111111111
